STATE,STATEFIPS,COUNTY,COUNTYFIPS,YM,YEAR,MONTH,HOUSEHOLDS,INDIVIDUALS,ISSUANCE,APPS_RECEIVED,APPS_APPROVED,APPS_DENIED,APPS_DENIED_NEEDBASED,APPS_DENIED_PROCEDURAL
California,6,sanbenito,69,2023m5,2023,5,3425,6658,1178374,285,132,137,31,95
California,6,sanbenito,69,2023m6,2023,6,3426,6671,1173621,275,139,110,43,61
California,6,sanbenito,69,2023m7,2023,7,3453,6727,1184481,246,144,138,38,92
California,6,sanbenito,69,2023m8,2023,8,3449,6692,1180159,321,144,105,43,51
California,6,sanbenito,69,2023m9,2023,9,3412,6584,1158836,261,116,133,32,79
California,6,sanbenito,69,2023m10,2023,10,3408,6576,1234945,301,133,140,28,112
California,6,sanbenito,69,2023m11,2023,11,3408,6591,1247208,296,122,108,28,69
California,6,sanbenito,69,2023m12,2023,12,3436,6627,1292735,251,124,124,39,76
California,6,sanbenito,69,2024m1,2024,1,3502,6793,1315544,377,157,162,38,114
California,6,sanbenito,69,2024m2,2024,2,3592,7021,1344531,270,186,162,47,105
California,6,sanbernardino,71,2016m7,2016,7,179421,391714,53511331,12146,8429,3496,1517,1724
California,6,sanbernardino,71,2016m8,2016,8,180460,393474,53822720,14400,9655,4234,1810,2075
California,6,sanbernardino,71,2016m9,2016,9,178723,390765,53386504,11922,8301,4141,1789,2069
California,6,sanbernardino,71,2016m10,2016,10,177172,387537,52842924,11469,7958,3704,1560,1833
California,6,sanbernardino,71,2016m11,2016,11,174900,382666,52088992,11080,7758,3319,1344,1698
California,6,sanbernardino,71,2016m12,2016,12,172876,378023,51317639,10219,7593,3089,1291,1526
California,6,sanbernardino,71,2017m1,2017,1,171214,374387,50378328,13957,9146,3366,1341,1670
California,6,sanbernardino,71,2017m2,2017,2,168344,369588,49746282,10864,7944,3306,1292,1747
California,6,sanbernardino,71,2017m3,2017,3,168437,367853,49763451,11665,8413,3561,1333,1927
California,6,sanbernardino,71,2017m4,2017,4,166689,363995,49065072,11014,7800,2947,1185,1509
California,6,sanbernardino,71,2017m5,2017,5,166644,363035,49032494,12413,8654,3511,1353,1860
California,6,sanbernardino,71,2017m6,2017,6,166694,363138,49021240,12569,8609,3497,1402,1806
California,6,sanbernardino,71,2017m7,2017,7,165609,361132,48771158,12250,8230,3666,1343,2032
California,6,sanbernardino,71,2017m8,2017,8,166053,361938,48932530,13766,9461,4063,1599,2060
California,6,sanbernardino,71,2017m9,2017,9,165648,361295,48574229,11706,7967,3859,1372,2137
California,6,sanbernardino,71,2017m10,2017,10,165353,359372,47862365,12202,8383,3933,1413,2170
California,6,sanbernardino,71,2017m11,2017,11,163660,355714,47231786,11368,7840,3565,1251,1995
California,6,sanbernardino,71,2017m12,2017,12,162482,352795,46931869,10060,7206,3229,1073,1898
California,6,sanbernardino,71,2018m1,2018,1,161011,348552,46483390,13783,8500,3582,1182,2015
California,6,sanbernardino,71,2018m2,2018,2,158956,344997,46038717,10230,7554,3724,1209,2192
California,6,sanbernardino,71,2018m3,2018,3,158837,343226,45916036,10851,7653,3575,1145,2091
California,6,sanbernardino,71,2018m4,2018,4,157177,339363,45385104,11295,7554,3231,1045,1880
California,6,sanbernardino,71,2018m5,2018,5,156828,338411,45306434,11811,8298,3501,1209,1978
California,6,sanbernardino,71,2018m6,2018,6,156484,337399,45123607,11777,7743,3353,1121,1903
California,6,sanbernardino,71,2018m7,2018,7,155585,335516,44955687,12498,7989,3986,1287,2356
California,6,sanbernardino,71,2018m8,2018,8,155954,336316,45031513,13211,8877,4347,1458,2454
California,6,sanbernardino,71,2018m9,2018,9,154979,334211,44604123,10594,7041,3993,1324,2314
California,6,sanbernardino,71,2018m10,2018,10,154379,331726,44797769,12041,7853,4174,1315,2446
California,6,sanbernardino,71,2018m11,2018,11,152484,328235,44239267,10268,6953,3597,1099,2127
California,6,sanbernardino,71,2018m12,2018,12,150681,323701,43522130,9112,6274,3050,969,1757
California,6,sanbernardino,71,2019m1,2019,1,150205,321527,78903928,12790,8066,3656,1207,1995
California,6,sanbernardino,71,2019m2,2019,2,24450,56910,6674568,9006,5989,3698,1122,2199
California,6,sanbernardino,71,2019m3,2019,3,145766,313010,42001099,10394,6937,3250,1050,1822
California,6,sanbernardino,71,2019m4,2019,4,145092,311168,41320407,11971,8030,3452,1143,1918
California,6,sanbernardino,71,2019m5,2019,5,144798,310010,41062443,15915,7689,4890,2246,2212
California,6,sanbernardino,71,2019m6,2019,6,152151,317856,41527864,19801,11719,6763,3636,2687
California,6,sanbernardino,71,2019m7,2019,7,156431,324722,42123418,16583,11790,6400,1599,4277
California,6,sanbernardino,71,2019m8,2019,8,159016,329053,42246193,14684,9964,5444,1607,3334
California,6,sanbernardino,71,2019m9,2019,9,159837,330091,41977299,11853,7428,4881,1305,3161
California,6,sanbernardino,71,2019m10,2019,10,160309,330490,41786588,12555,7682,4878,1504,2846
California,6,sanbernardino,71,2019m11,2019,11,160124,329938,41294570,10293,6733,4012,1233,2385
California,6,sanbernardino,71,2019m12,2019,12,159425,327437,40784104,9637,6065,3967,1068,2566
California,6,sanbernardino,71,2020m1,2020,1,158541,324719,40296331,13665,7486,4115,1185,2398
California,6,sanbernardino,71,2020m2,2020,2,157663,322881,40197042,10446,6682,4505,1242,2797
California,6,sanbernardino,71,2020m3,2020,3,156910,320415,40099947,14501,7017,4933,1389,2977
California,6,sanbernardino,71,2020m4,2020,4,168327,342576,58756406,19520,10813,6868,2546,3665
California,6,sanbernardino,71,2020m5,2020,5,175820,357205,62288484,14930,7501,8049,2592,4484
California,6,sanbernardino,71,2020m6,2020,6,179336,363347,63577235,12140,5107,8417,2678,4721
California,6,sanbernardino,71,2020m7,2020,7,170169,345004,59389993,11716,4942,7759,2467,4422
California,6,sanbernardino,71,2020m8,2020,8,165633,337335,58465305,13711,5954,6187,1894,3633
California,6,sanbernardino,71,2020m9,2020,9,162182,331506,57549808,11884,6513,6251,1653,3957
California,6,sanbernardino,71,2020m10,2020,10,153307,315453,58132258,12515,6442,5613,1374,3694
California,6,sanbernardino,71,2020m11,2020,11,147899,303509,55786536,13017,6275,5475,1239,3737
California,6,sanbernardino,71,2020m12,2020,12,143813,297337,55059003,17407,7603,6363,1405,4345
California,6,sanbernardino,71,2021m1,2021,1,144573,297640,54434050,15769,8389,8685,1540,6360
California,6,sanbernardino,71,2021m2,2021,2,144717,297741,70930279,14305,7789,7079,1323,5065
California,6,sanbernardino,71,2021m3,2021,3,145759,299057,63211018,13518,7996,7683,1381,5568
California,6,sanbernardino,71,2021m4,2021,4,143393,294647,63078464,11584,6251,5615,998,4140
California,6,sanbernardino,71,2021m5,2021,5,141143,291059,68208810,11184,6228,4929,1012,3467
California,6,sanbernardino,71,2021m6,2021,6,140585,290731,67758850,19811,8209,6155,1444,3939
California,6,sanbernardino,71,2021m7,2021,7,142923,294729,69078206,18204,9000,9686,1800,7039
California,6,sanbernardino,71,2021m8,2021,8,145844,299284,69496558,18799,9453,8961,1980,6182
California,6,sanbernardino,71,2021m9,2021,9,147469,301307,70745567,19180,8304,8217,1783,5653
California,6,sanbernardino,71,2021m10,2021,10,151020,306095,78500974,20115,9918,9724,1934,6935
California,6,sanbernardino,71,2021m11,2021,11,153519,308923,78274215,15960,9123,10005,1888,7331
California,6,sanbernardino,71,2021m12,2021,12,153483,307412,78217951,13426,8401,8199,1733,5753
California,6,sanbernardino,71,2022m1,2022,1,152908,305393,77669755,17666,7893,7155,1476,5005
California,6,sanbernardino,71,2022m2,2022,2,152504,303937,77675259,15463,7857,7999,1600,5765
California,6,sanbernardino,71,2022m3,2022,3,155410,309757,78172857,18438,10179,8612,2106,5650
California,6,sanbernardino,71,2022m4,2022,4,157626,314212,78820133,16108,8863,7671,1834,5206
California,6,sanbernardino,71,2022m5,2022,5,160592,320039,80442630,16751,8400,7399,1648,5106
California,6,sanbernardino,71,2022m6,2022,6,164157,327381,81855617,18560,8850,8175,1992,5484
California,6,sanbernardino,71,2022m7,2022,7,167269,334003,84081963,18333,8700,8857,2256,5863
California,6,sanbernardino,71,2022m8,2022,8,171554,341376,85667955,20367,9977,10417,2506,6946
California,6,sanbernardino,71,2022m9,2022,9,173561,344596,85956687,17726,8366,9624,2389,6328
California,6,sanbernardino,71,2022m10,2022,10,175843,348778,97713979,18735,8544,9292,2356,6022
California,6,sanbernardino,71,2022m11,2022,11,178308,352788,99277840,16406,8266,9308,2249,6186
California,6,sanbernardino,71,2022m12,2022,12,179716,355060,99401051,13753,7346,7970,1952,5242
California,6,sanbernardino,71,2023m1,2023,1,179647,353643,97479831,18238,7538,8127,1866,5316
California,6,sanbernardino,71,2023m2,2023,2,180310,354346,98186548,15057,7564,7777,1657,5332
California,6,sanbernardino,71,2023m3,2023,3,183762,359937,101830029,17172,9325,9298,2012,6356
California,6,sanbernardino,71,2023m4,2023,4,183314,359224,64273184,14300,7397,7358,1563,5121
California,6,sanbernardino,71,2023m5,2023,5,185995,363740,65217526,17047,7897,8169,1717,5619
California,6,sanbernardino,71,2023m6,2023,6,188599,368362,66024058,15913,7945,8404,1883,5652
California,6,sanbernardino,71,2023m7,2023,7,189758,370458,66679729,15581,7087,7883,1786,5307
California,6,sanbernardino,71,2023m8,2023,8,191984,374065,67369879,18095,8401,8963,2252,5679
California,6,sanbernardino,71,2023m9,2023,9,192212,373846,67068494,15015,6901,8632,1976,5837
California,6,sanbernardino,71,2023m10,2023,10,193940,375838,71628805,16228,7475,8591,1950,5740
California,6,sanbernardino,71,2023m11,2023,11,193991,375370,71222189,14057,7001,8014,1738,5520
California,6,sanbernardino,71,2023m12,2023,12,194396,375757,71657414,11947,6286,6517,1459,4441
California,6,sanbernardino,71,2024m1,2024,1,194395,374546,70885442,17213,6658,6833,1476,4628
California,6,sanbernardino,71,2024m2,2024,2,194628,374528,70913528,14425,6972,7534,1694,5046
California,6,sandiego,73,2016m7,2016,7,142524,286685,38646861,10308,5811,4183, , 
California,6,sandiego,73,2016m8,2016,8,142529,285700,38524730,12825,6811,4777,4360,11
California,6,sandiego,73,2016m9,2016,9,141621,285226,38302647,11537,6570,5021, , 
California,6,sandiego,73,2016m10,2016,10,141023,284723,38177800,11113,6264,4784,4446,11
California,6,sandiego,73,2016m11,2016,11,139632,282845,37740434,10250,5890,4572, , 
California,6,sandiego,73,2016m12,2016,12,138842,281401,37590351,10358,6083,4377, , 
California,6,sandiego,73,2017m1,2017,1,136947,277364,36563215,12220,5421,4270, , 
California,6,sandiego,73,2017m2,2017,2,135077,274517,36204018,10114,5765,4840, , 
California,6,sandiego,73,2017m3,2017,3,135446,273084,36319180,10802,6511,5013, , 
California,6,sandiego,73,2017m4,2017,4,133422,269370,35588308,9753,5362,4200, , 
California,6,sandiego,73,2017m5,2017,5,133562,268428,35568978,10863,6004,4385, , 
California,6,sandiego,73,2017m6,2017,6,133304,267684,35423402,11554,6066,4288, , 
California,6,sandiego,73,2017m7,2017,7,132680,266491,35368034,11807,5846,4721, , 
California,6,sandiego,73,2017m8,2017,8,133572,267512,35503311,14024,6947,5555, , 
California,6,sandiego,73,2017m9,2017,9,133646,268127,35414259,12508,6286,5839, , 
California,6,sandiego,73,2017m10,2017,10,134449,268458,35084490,13206,6666,6140, , 
California,6,sandiego,73,2017m11,2017,11,133643,267634,34691719,11870,6098,6030, , 
California,6,sandiego,73,2017m12,2017,12,133714,268565,34657901,10584,5984,5348, , 
California,6,sandiego,73,2018m1,2018,1,132859,262987,34150068,13721,5845,5183, , 
California,6,sandiego,73,2018m2,2018,2,131584,260795,34264951,11626,6193,5761, , 
California,6,sandiego,73,2018m3,2018,3,132723,261612,34122396,11576,6709,5578, , 
California,6,sandiego,73,2018m4,2018,4,131828,259098,33643964,11829,6052,5252, , 
California,6,sandiego,73,2018m5,2018,5,132602,259599,33865467,11590,6414,5169, , 
California,6,sandiego,73,2018m6,2018,6,132714,259784,33770418,10824,5790,4704, , 
California,6,sandiego,73,2018m7,2018,7,132281,257770,33538497,11684,5889,5223,1241,3554
California,6,sandiego,73,2018m8,2018,8,132709,258231,33606627,12881,6685,5841,1413,3921
California,6,sandiego,73,2018m9,2018,9,132156,258120,33444224,11835,5661,5536,1310,3792
California,6,sandiego,73,2018m10,2018,10,133052,257701,33788058,13381,6810,6397,1494,4424
California,6,sandiego,73,2018m11,2018,11,132258,256856,33429229,11279,5959,5998,1324,4265
California,6,sandiego,73,2018m12,2018,12,132266,256328,33340447,9945,5387,5404,1146,3796
California,6,sandiego,73,2019m1,2019,1,132715,248598,59772835,12905,5613,4874,1124,3278
California,6,sandiego,73,2019m2,2019,2,22732,35397,5640525,10538,5675,5585,1125,3949
California,6,sandiego,73,2019m3,2019,3,130626,249791,32576886,10698,5996,5381,1253,3688
California,6,sandiego,73,2019m4,2019,4,129439,246929,31698560,11579,5653,5229,1263,3496
California,6,sandiego,73,2019m5,2019,5,129472,246741,31742496,17485,5746,5268,1036,3778
California,6,sandiego,73,2019m6,2019,6,135710,253326,32065243,16954,10962,5328,1064,3778
California,6,sandiego,73,2019m7,2019,7,140324,262665,32347647,15596,11039,7762,1419,5787
California,6,sandiego,73,2019m8,2019,8,141846,264661,32291464,14499,8234,6576,1318,4707
California,6,sandiego,73,2019m9,2019,9,142681,265399,31950381,13150,6963,6355,1179,4727
California,6,sandiego,73,2019m10,2019,10,144182,267182,32357623,14562,7769,6323,1396,4482
California,6,sandiego,73,2019m11,2019,11,144112,266687,32086201,11259,6546,5527,1150,4028
California,6,sandiego,73,2019m12,2019,12,145926,268700,32205491,11568,6273,5927,1109,4299
California,6,sandiego,73,2020m1,2020,1,145435,266755,31790534,13646,5957,5456,1054,3897
California,6,sandiego,73,2020m2,2020,2,145979,266499,32073160,11491,6116,5767,1159,4126
California,6,sandiego,73,2020m3,2020,3,147924,268633,32581560,16135,6695,6076,1233,4290
California,6,sandiego,73,2020m4,2020,4,175767,311379,38679059,27868,22833,7542,3257,3668
California,6,sandiego,73,2020m5,2020,5,189714,331073,41615431,19701,12290,8674,4237,3859
California,6,sandiego,73,2020m6,2020,6,198896,348149,43142061,15153,7662,8614,3910,4195
California,6,sandiego,73,2020m7,2020,7,199745,343297,41817464,13239,6589,7002,2695,3959
California,6,sandiego,73,2020m8,2020,8,199506,343582,40637298,14327,7888,5519,2263,2950
California,6,sandiego,73,2020m9,2020,9,199681,357489,39409491,14578,8889,1586,1247,40
California,6,sandiego,73,2020m10,2020,10,195294,350744,39855562,14494,8786,1639,1345,45
California,6,sandiego,73,2020m11,2020,11,188349,338000,37747893,14149,7805,1362,1138,40
California,6,sandiego,73,2020m12,2020,12,188904,337549,37795713,20437,11276,2009,1556,183
California,6,sandiego,73,2021m1,2021,1,191965,340596,38052951,17539,11528,1805,1471,36
California,6,sandiego,73,2021m2,2021,2,197217,348109,55530817,15550,9870,1580,1304,41
California,6,sandiego,73,2021m3,2021,3,197209,347828,47227185,15167,10121,1687,1356,51
California,6,sandiego,73,2021m4,2021,4,196711,346945,46051868,14131,8732,1529,1258,45
California,6,sandiego,73,2021m5,2021,5,198630,349046,46502320,12783,8321,4272,1651,2419
California,6,sandiego,73,2021m6,2021,6,200655,351936,46386585,20288,10895,5138,2480,2410
California,6,sandiego,73,2021m7,2021,7,201305,353792,47242739,18639,11150,7043,2711,4066
California,6,sandiego,73,2021m8,2021,8,204440,358749,47622849,20265,11341,6902,2906,3753
California,6,sandiego,73,2021m9,2021,9,208450,364373,48491322,22795,12507,7632,2980,4391
California,6,sandiego,73,2021m10,2021,10,213639,372224,56522117,21806,13655,7908,3159,4434
California,6,sandiego,73,2021m11,2021,11,215510,374269,57058788,18526,10737,8057,2690,5100
California,6,sandiego,73,2021m12,2021,12,217078,375923,57993006,16708,10424,7391,2688,4484
California,6,sandiego,73,2022m1,2022,1,216504,374503,56942143,19765,10197,6261,2544,3487
California,6,sandiego,73,2022m2,2022,2,216853,374405,57384893,17658,10302,7182,2684,4233
California,6,sandiego,73,2022m3,2022,3,218224,376885,57662908,18866,10903,7326,2874,4203
California,6,sandiego,73,2022m4,2022,4,217429,375823,56849709,18076,9904,7322,2812,4334
California,6,sandiego,73,2022m5,2022,5,217328,375250,57103255,17841,10093,6927,2710,4028
California,6,sandiego,73,2022m6,2022,6,219256,378487,57027285,19817,10676,7559,3008,4335
California,6,sandiego,73,2022m7,2022,7,220067,380363,57383054,18618,10123,7844,3025,4590
California,6,sandiego,73,2022m8,2022,8,221955,383567,57620651,21637,11231,9217,3562,5420
California,6,sandiego,73,2022m9,2022,9,223347,385179,57435017,21643,10901,9405,3203,5991
California,6,sandiego,73,2022m10,2022,10,225189,388130,68873950,21528,11757,9818,3553,6068
California,6,sandiego,73,2022m11,2022,11,226004,388619,68618089,18946,10398,9501,3145,6146
California,6,sandiego,73,2022m12,2022,12,227382,390429,69255724,19942,10862,9181,3246,5748
California,6,sandiego,73,2023m1,2023,1,228880,392105,67330816,22129,10197,8396,2959,5237
California,6,sandiego,73,2023m2,2023,2,229764,392449,65961766,18549,10027,8809,3072,5546
California,6,sandiego,73,2023m3,2023,3,230924,393737,67007372,18844,11039,9160,3210,5737
California,6,sandiego,73,2023m4,2023,4,219036,374292,66191068,17641,9722,8060,2818,5055
California,6,sandiego,73,2023m5,2023,5,220353,376321,66826457,19698,10257,8741,3026,5541
California,6,sandiego,73,2023m6,2023,6,221145,377519,67048758,18003,9941,8322,2970,5159
California,6,sandiego,73,2023m7,2023,7,203885,345721,65298206, , , , , 
California,6,sandiego,73,2023m8,2023,8,218999,372218,66351636, , , , , 
California,6,sandiego,73,2023m9,2023,9,219691,373933,66582385, , , , , 
California,6,sandiego,73,2023m10,2023,10,223123,379276,71615119, , , , , 
California,6,sandiego,73,2023m11,2023,11,224062,380451,71547332, , , , , 
California,6,sandiego,73,2023m12,2023,12,226697,384441,72265655, , , , , 
California,6,sandiego,73,2024m1,2024,1,227694,385225,71673206, , , , , 
California,6,sandiego,73,2024m2,2024,2,229561,388434,71840776, , , , , 
California,6,sanfrancisco,75,2016m7,2016,7,35193,53215,7779525,2616,1543,660,200,367
California,6,sanfrancisco,75,2016m8,2016,8,35326,53214,7767801,3107,1738,850,292,427
California,6,sanfrancisco,75,2016m9,2016,9,34896,52857,7712142,2725,1523,817,272,458
California,6,sanfrancisco,75,2016m10,2016,10,34765,52717,7650814,2753,1504,760,266,412
California,6,sanfrancisco,75,2016m11,2016,11,34616,52708,7570554,2532,1454,707,216,407
California,6,sanfrancisco,75,2016m12,2016,12,34368,52485,7526042,2464,1335,678,190,383
California,6,sanfrancisco,75,2017m1,2017,1,34278,52106,7402505,2935,1464,827,248,493
California,6,sanfrancisco,75,2017m2,2017,2,33824,51451,7289534,2595,1495,878,203,556
California,6,sanfrancisco,75,2017m3,2017,3,34044,51149,7319711,2848,1664,903,227,569
California,6,sanfrancisco,75,2017m4,2017,4,33742,50721,7229913,2498,1442,748,204,444
California,6,sanfrancisco,75,2017m5,2017,5,34069,50907,7258873,2793,1517,840,251,484
California,6,sanfrancisco,75,2017m6,2017,6,34088,50807,7285829,2799,1471,839,243,481
California,6,sanfrancisco,75,2017m7,2017,7,34008,50759,7264121,2975,1494,870,296,454
California,6,sanfrancisco,75,2017m8,2017,8,34152,50937,7335743,3270,1665,1096,335,626
California,6,sanfrancisco,75,2017m9,2017,9,33923,50864,7268352,3106,1402,1034,287,603
California,6,sanfrancisco,75,2017m10,2017,10,34061,50846,7226430,3226,1497,1250,282,812
